order_id,product_id,description,quantity,order_date,price,customer_id,country,total,order_mean,month_mean,product_mean,prod_month_mean,cust_prod_mean,use_mall_mean
489437,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-01 09:08:00,8.1675,15362,United Kingdom,24.5025,25.818364450127874,22.29293478260869,46.067883802817114,54.022423857867935,24.5025,43.98182608695653
489437,22112,CHOCOLATE HOT WATER BOTTLE,3,2009-12-01 09:08:00,8.1675,15362,United Kingdom,24.5025,25.818364450127874,22.29293478260869,50.27638728632508,56.61326335877856,24.5025,43.98182608695653
489438,21329,DINOSAURS  WRITING SET ,28,2009-12-01 09:24:00,1.617,18102,United Kingdom,45.276,888.4599243738968,1025.1434999999997,11.453068181818194,16.1343947368421,45.738,40094.646326086986
489438,21252,SET OF MEADOW  FLOWER STICKERS,30,2009-12-01 09:24:00,2.7885,18102,United Kingdom,83.655,888.4599243738968,1025.1434999999997,38.73890625000001,37.7925,83.90249999999997,40094.646326086986
489438,21100,CHARLIE AND LOLA CHARLOTTE BAG,30,2009-12-01 09:24:00,1.8975,18102,United Kingdom,56.92499999999999,888.4599243738968,1025.1434999999997,29.08685185185183,54.34825000000001,63.24999999999998,40094.646326086986
489438,21033,JUMBO BAG CHARLIE AND LOLA TOYS,30,2009-12-01 09:24:00,3.3,18102,United Kingdom,99.0,888.4599243738968,1025.1434999999997,35.97771864406783,128.70358695652178,107.25,40094.646326086986
489438,20711,JUMBO BAG TOYS ,60,2009-12-01 09:24:00,2.145,18102,United Kingdom,128.7,888.4599243738968,1025.1434999999997,48.79850841874071,53.05409999999999,105.16,40094.646326086986
489438,21410,COUNTRY COTTAGE  DOORSTOP GREEN,32,2009-12-01 09:24:00,4.125,18102,United Kingdom,132.0,888.4599243738968,1025.1434999999997,16.702205882352942,27.92625,132.0,40094.646326086986
489438,21411,GINGHAM HEART  DOORSTOP RED,32,2009-12-01 09:24:00,4.125,18102,United Kingdom,132.0,888.4599243738968,1025.1434999999997,22.63800000000009,26.61541666666667,161.9904,40094.646326086986
489438,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,56,2009-12-01 09:24:00,4.949999999999998,18102,United Kingdom,277.2,888.4599243738968,1025.1434999999997,25.67599804687499,39.29681250000002,198.0,40094.646326086986
489438,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,56,2009-12-01 09:24:00,4.949999999999998,18102,United Kingdom,277.2,888.4599243738968,1025.1434999999997,24.97148076923075,42.336250000000014,198.0,40094.646326086986
489438,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,60,2009-12-01 09:24:00,3.135,18102,United Kingdom,188.1,888.4599243738968,1025.1434999999997,22.049377232142838,30.317276785714274,131.67,40094.646326086986
489438,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,56,2009-12-01 09:24:00,3.135,18102,United Kingdom,175.56,888.4599243738968,1025.1434999999997,22.374105498721256,25.16392241379309,127.49,40094.646326086986
489438,84519A,TOMATO CHARLIE+LOLA COASTER SET,56,2009-12-01 09:24:00,3.5475,18102,United Kingdom,198.66,888.4599243738968,1025.1434999999997,27.032572847682108,33.63828947368421,140.12625,40094.646326086986
489438,84519B,CARROT CHARLIE+LOLA COASTER SET,60,2009-12-01 09:24:00,3.96,18102,United Kingdom,237.6,888.4599243738968,1025.1434999999997,16.689251677852347,41.903125,149.86125,40094.646326086986
489438,85132A,CHARLIE + LOLA BISCUITS TINS,60,2009-12-01 09:24:00,10.527000000000001,18102,United Kingdom,631.62,888.4599243738968,1025.1434999999997,41.932796052631545,74.72535714285716,631.62,40094.646326086986
489438,85132C,CHARLIE AND LOLA FIGURES TINS,60,2009-12-01 09:24:00,10.56,18102,United Kingdom,633.6,888.4599243738968,1025.1434999999997,39.878112944162396,106.10380000000004,633.6,40094.646326086986
489438,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,60,2009-12-01 09:24:00,3.96,18102,United Kingdom,237.6,888.4599243738968,1025.1434999999997,26.516977611940302,40.83750000000001,237.6,40094.646326086986
489438,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,60,2009-12-01 09:24:00,3.96,18102,United Kingdom,237.6,888.4599243738968,1025.1434999999997,25.75877403846153,53.00625,237.6,40094.646326086986
489439,22065,CHRISTMAS PUDDING TRINKET POT ,12,2009-12-01 09:28:00,2.3925,12682,France,28.709999999999994,39.533850748120884,40.23562499999999,25.081552941176486,24.270865384615394,28.709999999999994,1594.4373260869504
489439,22138,BAKING SET 9 PIECE RETROSPOT ,9,2009-12-01 09:28:00,8.1675,12682,France,73.50750000000002,39.533850748120884,40.23562499999999,32.45815224777859,23.633284313725518,61.25625000000001,1594.4373260869504
489439,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,9,2009-12-01 09:28:00,8.1675,12682,France,73.50750000000002,39.533850748120884,40.23562499999999,39.74934775554416,35.41828125000001,49.005,1594.4373260869504
489439,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,12,2009-12-01 09:28:00,4.2075,12682,France,50.49,39.533850748120884,40.23562499999999,30.35098323529426,24.19312499999999,42.4575,1594.4373260869504
489439,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3,2009-12-01 09:28:00,9.8175,12682,France,29.4525,39.533850748120884,40.23562499999999,54.4291619718307,127.14341911764704,34.36124999999999,1594.4373260869504
489439,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2009-12-01 09:28:00,9.8175,12682,France,29.4525,39.533850748120884,40.23562499999999,59.26678464419437,108.86516666666668,36.815625,1594.4373260869504
489439,16161P,WRAP ENGLISH ROSE ,25,2009-12-01 09:28:00,0.693,12682,France,17.325,39.533850748120884,40.23562499999999,20.33824137931027,23.821874999999995,17.325,1594.4373260869504
489439,16169N,WRAP BLUE RUSSIAN FOLKART,25,2009-12-01 09:28:00,0.693,12682,France,17.325,39.533850748120884,40.23562499999999,18.452008928571427,17.325,17.325,1594.4373260869504
489439,21491,SET OF THREE VINTAGE GIFT WRAPS,6,2009-12-01 09:28:00,3.2175,12682,France,19.305,39.533850748120884,40.23562499999999,36.757020925110105,26.416897590361447,19.305,1594.4373260869504
489439,22333,RETRO SPORT PARTY BAG + STICKER SET,8,2009-12-01 09:28:00,2.7225,12682,France,21.78,39.533850748120884,40.23562499999999,35.149656606851416,9.3775,21.78,1594.4373260869504
489439,85216,ASSORTED CAKES FRIDGE MAGNETS,12,2009-12-01 09:28:00,1.0725,12682,France,12.87,39.533850748120884,40.23562499999999,18.408877450980352,12.452916666666667,12.87,1594.4373260869504
489439,21493, VINTAGE DESIGN GIFT TAGS,12,2009-12-01 09:28:00,1.4025,12682,France,16.83,39.533850748120884,40.23562499999999,15.427499999999995,16.295714285714286,16.83,1594.4373260869504
489439,22130,PARTY CONE CHRISTMAS DECORATION ,24,2009-12-01 09:28:00,1.4025,12682,France,33.66,39.533850748120884,40.23562499999999,25.07237047353756,23.219166666666666,33.66,1594.4373260869504
489439,22064,PINK DOUGHNUT TRINKET POT ,12,2009-12-01 09:28:00,2.7225,12682,France,32.669999999999995,39.533850748120884,40.23562499999999,28.74122982283459,39.115531914893616,32.669999999999995,1594.4373260869504
489439,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2009-12-01 09:28:00,2.7225,12682,France,65.33999999999999,39.533850748120884,40.23562499999999,62.964731918996286,73.49294117647061,48.145263157894746,1594.4373260869504
489439,85232B,SET/3 RUSSIAN DOLL STACKING TINS,6,2009-12-01 09:28:00,8.1675,12682,France,49.005,39.533850748120884,40.23562499999999,43.479869680850896,32.25600000000002,49.005,1594.4373260869504
489439,84691,PACK 20 DOLLY PEGS,12,2009-12-01 09:28:00,1.4025,12682,France,16.83,39.533850748120884,40.23562499999999,17.94171016483514,20.8296,16.83,1594.4373260869504
489439,20749,ASSORTED COLOUR MINI CASES,2,2009-12-01 09:28:00,13.1175,12682,France,26.235,39.533850748120884,40.23562499999999,45.647227241379575,37.58241666666667,41.976000000000006,1594.4373260869504
489439,POST,POSTAGE,3,2009-12-01 09:28:00,29.7,12682,France,89.1,39.533850748120884,40.23562499999999,92.1206547433904,88.91619,75.82978723404256,1594.4373260869504
489440,22350,CAT BOWL ,8,2009-12-01 09:43:00,4.2075,18087,United Kingdom,33.66,429.91545684273706,74.23049999999998,43.17622590361452,50.18275862068962,33.66,1033.8770869565217
489440,22349,"DOG BOWL , CHASING BALL DESIGN",8,2009-12-01 09:43:00,6.1875,18087,United Kingdom,49.5,429.91545684273706,74.23049999999998,44.922667177914114,35.473625,49.5,1033.8770869565217
489441,22321,BIRD DECORATION RED SPOT,12,2009-12-01 09:44:00,1.188,18087,United Kingdom,14.255999999999998,429.91545684273706,74.23049999999998,19.654127388534995,29.601,14.255999999999998,1033.8770869565217
489441,22138,BAKING SET 9 PIECE RETROSPOT ,6,2009-12-01 09:44:00,7.0124999999999975,18087,United Kingdom,42.075,429.91545684273706,74.23049999999998,32.45815224777859,23.633284313725518,56.1,1033.8770869565217
489441,84029E,RED WOOLLY HOTTIE WHITE HEART.,36,2009-12-01 09:44:00,4.8675,18087,United Kingdom,175.23,429.91545684273706,74.23049999999998,53.37546166134202,53.29041666666666,84.36999999999998,1033.8770869565217
489441,22111,SCOTTIE DOG HOT WATER BOTTLE,48,2009-12-01 09:44:00,7.0124999999999975,18087,United Kingdom,336.6,429.91545684273706,74.23049999999998,46.067883802817114,54.022423857867935,336.6,1033.8770869565217
489442,21955,UNION JACK GUNS & ROSES  DOORMAT,2,2009-12-01 09:46:00,11.1375,13635,United Kingdom,22.275,15.424186311635456,31.633719512195114,59.09775647668421,43.934889705882355,22.275,211.5027391304346
489442,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-01 09:46:00,8.1675,13635,United Kingdom,24.5025,15.424186311635456,31.633719512195114,46.067883802817114,54.022423857867935,36.75375,211.5027391304346
489442,22296,HEART IVORY TRELLIS LARGE,12,2009-12-01 09:46:00,2.7225,13635,United Kingdom,32.669999999999995,15.424186311635456,31.633719512195114,33.586410447760784,34.526250000000005,32.669999999999995,211.5027391304346
489442,84899E,YELLOW + BROWN BEAR FELT PURSE KIT,12,2009-12-01 09:46:00,2.0625,13635,United Kingdom,24.75,15.424186311635456,31.633719512195114,6.1875,7.4765625,24.75,211.5027391304346
489442,22271,FELTCRAFT DOLL ROSIE,6,2009-12-01 09:46:00,4.8675,13635,United Kingdom,29.205,15.424186311635456,31.633719512195114,29.244559813753877,28.33783333333333,29.205,211.5027391304346
489442,22272,FELTCRAFT DOLL MARIA,6,2009-12-01 09:46:00,4.8675,13635,United Kingdom,29.205,15.424186311635456,31.633719512195114,21.695027978339333,16.113103448275865,29.205,211.5027391304346
489442,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2009-12-01 09:46:00,4.8675,13635,United Kingdom,29.205,15.424186311635456,31.633719512195114,77.75699132119053,92.51119072164964,77.4675,211.5027391304346
489442,21582,KINGS CHOICE SMALL TUBE MATCHES,20,2009-12-01 09:46:00,2.7225,13635,United Kingdom,54.45,15.424186311635456,31.633719512195114,19.312734375000005,19.738125000000004,54.45,211.5027391304346
489442,21586,KINGS CHOICE GIANT TUBE MATCHES,12,2009-12-01 09:46:00,4.2075,13635,United Kingdom,50.49,15.424186311635456,31.633719512195114,40.221843750000026,27.27259615384615,50.49,211.5027391304346
489442,21590,KINGS CHOICE CIGAR BOX MATCHES ,48,2009-12-01 09:46:00,2.0625,13635,United Kingdom,99.0,15.424186311635456,31.633719512195114,23.80303457446809,28.923797872340426,99.0,211.5027391304346
489442,22091,EMPIRE TISSUE BOX,12,2009-12-01 09:46:00,2.0625,13635,United Kingdom,24.75,15.424186311635456,31.633719512195114,14.190886363636384,17.667375,24.75,211.5027391304346
489442,84251J,"GREETING CARD, THE BLACK CAT",12,2009-12-01 09:46:00,0.693,13635,United Kingdom,8.315999999999999,15.424186311635456,31.633719512195114,10.395,8.315999999999999,8.315999999999999,211.5027391304346
489442,22024,RAINY LADIES BIRTHDAY CARD,12,2009-12-01 09:46:00,0.693,13635,United Kingdom,8.315999999999999,15.424186311635456,31.633719512195114,11.547174657534196,10.469250000000002,8.315999999999999,211.5027391304346
489442,22026,BANQUET BIRTHDAY  CARD  ,12,2009-12-01 09:46:00,0.693,13635,United Kingdom,8.315999999999999,15.424186311635456,31.633719512195114,10.006206896551696,8.316,8.315999999999999,211.5027391304346
489442,22029,SPACE BOY BIRTHDAY CARD,12,2009-12-01 09:46:00,0.693,13635,United Kingdom,8.315999999999999,15.424186311635456,31.633719512195114,12.800991176470664,10.71972,8.315999999999999,211.5027391304346
489442,22025,RING OF ROSES BIRTHDAY CARD,12,2009-12-01 09:46:00,0.693,13635,United Kingdom,8.315999999999999,15.424186311635456,31.633719512195114,12.216990147783234,7.4689999999999985,8.315999999999999,211.5027391304346
489442,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,2009-12-01 09:46:00,0.693,13635,United Kingdom,8.315999999999999,15.424186311635456,31.633719512195114,8.230158227848095,9.702,8.315999999999999,211.5027391304346
489442,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2009-12-01 09:46:00,7.0124999999999975,13635,United Kingdom,28.05,15.424186311635456,31.633719512195114,47.42814549180327,80.67321428571428,28.05,211.5027391304346
489442,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2009-12-01 09:46:00,6.1875,13635,United Kingdom,24.75,15.424186311635456,31.633719512195114,40.16380583756345,24.66042857142857,24.75,211.5027391304346
489442,21916,SET 12 RETRO WHITE CHALK STICKS,24,2009-12-01 09:46:00,0.693,13635,United Kingdom,16.631999999999998,15.424186311635456,31.633719512195114,12.611012264150931,10.329,16.631999999999998,211.5027391304346
489442,21790,VINTAGE SNAP CARDS,12,2009-12-01 09:46:00,1.4025,13635,United Kingdom,16.83,15.424186311635456,31.633719512195114,21.898817460317908,15.75725735294117,16.83,211.5027391304346
489442,21888,BINGO SET,8,2009-12-01 09:46:00,6.1875,13635,United Kingdom,49.5,15.424186311635456,31.633719512195114,30.036451421800948,21.52734375,49.5,211.5027391304346
489442,85178,VICTORIAN SEWING KIT,12,2009-12-01 09:46:00,2.0625,13635,United Kingdom,24.75,15.424186311635456,31.633719512195114,34.76983529411764,15.848684210526311,24.75,211.5027391304346
489443,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2009-12-01 09:50:00,3.465,14110,United Kingdom,20.79,71.81351710056882,62.0125,22.25650072992725,27.650017241379288,20.79,906.220173913042
489443,21035,SET/2 RED SPOTTY TEA TOWELS ,12,2009-12-01 09:50:00,4.8675,14110,United Kingdom,58.41,71.81351710056882,62.0125,39.8361662621358,26.442364864864874,34.07249999999999,906.220173913042
489443,22041,"RECORD FRAME 7"" SINGLE SIZE ",48,2009-12-01 09:50:00,3.465,14110,United Kingdom,166.32,71.81351710056882,62.0125,77.6552460567824,173.08499999999995,166.31999999999996,906.220173913042
489443,82001S,VINYL RECORD FRAME SILVER,24,2009-12-01 09:50:00,5.5935,14110,United Kingdom,134.244,71.81351710056882,62.0125,80.40972361809047,147.71091176470586,134.244,906.220173913042
489443,82580,BATHROOM METAL SIGN,12,2009-12-01 09:50:00,0.9075,14110,United Kingdom,10.89,71.81351710056882,62.0125,11.435257289416814,11.659999999999998,10.89,906.220173913042
489443,85150,LADIES & GENTLEMEN METAL SIGN,12,2009-12-01 09:50:00,4.2075,14110,United Kingdom,50.49,71.81351710056882,62.0125,34.601650510204315,30.384941860465112,49.005,906.220173913042
489443,21041,RED SPOTTY OVEN GLOVE DOUBLE,6,2009-12-01 09:50:00,4.8675,14110,United Kingdom,29.205,71.81351710056882,62.0125,30.445323660714298,44.61346153846152,29.204999999999995,906.220173913042
489444,POST,POSTAGE,1,2009-12-01 09:55:00,232.65,12636,USA,232.65,232.65,232.65,92.1206547433904,88.91619,232.65,10.115217391304348
489445,35916C,PINK FELT HANGING HEART W FLOWER,12,2009-12-01 09:57:00,1.4025,17519,United Kingdom,16.83,35.36817981442577,26.78557894736842,13.24583333333333,16.83,16.83,342.0163043478259
489445,35916B,BLUE FELT HANGING HEART W FLOWER,12,2009-12-01 09:57:00,1.4025,17519,United Kingdom,16.83,35.36817981442577,26.78557894736842,10.3785,16.83,16.83,342.0163043478259
489445,22321,BIRD DECORATION RED SPOT,24,2009-12-01 09:57:00,1.4025,17519,United Kingdom,33.66,35.36817981442577,26.78557894736842,19.654127388534995,29.601,33.66,342.0163043478259
489445,22130,PARTY CONE CHRISTMAS DECORATION ,12,2009-12-01 09:57:00,1.4025,17519,United Kingdom,16.83,35.36817981442577,26.78557894736842,25.07237047353756,23.219166666666666,16.83,342.0163043478259
